indice_tiempo,nivel_general,inflacion_intermensual,inflacion_interanual,año,inflacion_acumulada,inflacion_anualizada,inflacion_intertrimestral,inflacion_intercuatrimestral,inflacion_intersemestral
1964-03-01,1.438163e-10,-0.2878705414559035,20.324303340168793,1964,-1.0476204237131248,-3.4002741024453886,-1.5167981110898787,7.002990982411239,13.11915492736182
1964-04-01,1.49353e-10,3.849841777322882,23.03293361132921,1964,2.761889624869873,57.35120399014346,2.761889624869873,2.2746493388746014,13.938690238698094
1964-05-01,1.49561e-10,0.13926737327003558,23.204278346226758,1964,2.905003409273088,1.6840690559208005,3.695101278153534,2.905003409273088,11.277194131127043
1964-06-01,1.51637e-10,1.3880623959454663,23.506131853793335,1964,4.333389065143622,17.98909803254023,5.437978866095139,5.134453985433152,3.8386975942828583
1964-07-01,1.521909e-10,0.365280241629673,22.099090700499158,1964,4.714498320821203,4.4725075990166285,1.900129224053071,5.823122970066663,4.714498320821203
1964-08-01,1.514294e-10,-0.5003584314173803,20.95067624180007,1964,4.190550499556567,-5.841789666477282,1.2492561563509197,1.390263335855324,4.990518714705194
1964-09-01,1.530906e-10,1.0970128654012923,20.41388423511643,1964,5.333534243069127,13.988196684022514,0.9586050897867793,2.3599735225092067,6.448712698073855
1964-10-01,1.591116e-10,3.9329651853216463,21.383348883408004,1964,9.47626547331788,58.86923836736824,4.547380953788971,4.929271879554453,6.533916292274
1964-11-01,1.609111e-10,1.130967195352195,19.721957679830957,1964,10.714406122517794,14.448453645878367,6.261465739149741,5.72977753597621,7.588943641724777
1964-12-01,1.724691e-10,7.182848168957889,18.10420094870071,1964,18.66685381546165,129.8812343282755,12.658190640052357,13.894065485302054,13.738137789589612
1965-01-01,1.66102e-10,-3.6917337656426574,14.285989504530438,1965,0.0,-36.325905766378554,4.393394321972743,8.499150176431481,9.140559652383939
1965-02-01,1.7413e-10,4.833174796209572,20.729521637090386,1965,4.833174796209572,76.1914620746704,8.215033021339103,9.438909545249995,14.990880238579818
1965-03-01,1.78352e-10,2.424625279963255,24.013759219226195,1965,7.374986454106525,33.30689262467135,3.4109878233260282,10.838842068695076,16.50094780476399
1965-04-01,1.80221e-10,1.0479276935498438,20.66781383701699,1965,8.500198673104498,13.325837268204133,8.500198673104498,4.494660202900125,13.26704024093781
1965-05-01,1.84096e-10,2.1501378862618603,23.09091273794639,1965,10.833102551444295,29.082535180919034,5.723310170562224,10.833102551444295,14.408515012326673
1965-06-01,1.91502e-10,4.022901095080833,26.289757776795895,1965,15.291808647698414,60.52679681487714,7.373060016147837,9.976454373169474,11.035542018831212
